imdb_score,imdb_votes,imdb_votes_log1p,runtime,duration_minutes,release_year,desc_len,num_genres,is_show,is_classic,title,type,is_high,age_G,age_NC-17,age_PG,age_PG-13,age_R,age_TV-14,age_TV-G,age_TV-MA,age_TV-PG,age_TV-Y,age_TV-Y7,age_Unknown,ctry_Canada,ctry_France,ctry_India,ctry_Japan,ctry_Mexico,ctry_Nigeria,ctry_Other,ctry_Philippines,ctry_South Korea,ctry_Spain,ctry_United Kingdom,ctry_United States,ctry_Unknown
7.0,12825.0,9.459229639708807,100,101.0,2017,131,2,0,0,Gaga: Five Foot Two,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.8,5363.0,8.587465244401569,68,68.0,2018,149,3,1,0,Memories of the Alhambra,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5.2,19493.0,9.877862004897157,135,134.0,2017,130,3,0,0,Fullmetal Alchemist,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6.4,1625.0,7.3938782901077555,52,52.0,2018,151,3,1,0,Ad Vitam,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.6,14013.0,9.54781210893048,114,114.0,2018,312,3,0,0,The Angel,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.3,4544.0,8.421783006611578,87,87.0,2018,216,2,0,0,Benji,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,3634.0,8.19836438996762,87,88.0,2018,132,2,0,0,White Fang,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,9273.0,9.134970064951409,124,123.0,2018,263,2,0,0,The Resistance Banker,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.2,7566.0,8.931551966694522,98,98.0,2018,145,3,0,0,The Land of Steady Habits,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.1,1119.0,7.02108396428914,42,42.0,2018,132,3,1,0,Afflicted,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,2556.0,7.846589975291186,74,74.0,2018,197,1,0,0,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.9,2641.0,7.879291485082271,53,53.0,2018,493,3,1,0,The Inmate,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.2,5784.0,8.663023639627777,46,46.0,2018,142,3,1,0,The Innocents,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5.1,7904.0,8.975250749643573,104,104.0,2017,160,2,0,0,Clinical,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.8,811.0,6.699500340161678,43,43.0,2017,150,2,1,0,Myths & Monsters,SHOW,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.2,3874.0,8.262300941787448,47,47.0,2018,130,3,1,0,Kiss Me First,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.8,2189.0,7.691656822810547,107,113.0,2017,95,3,0,0,Lu Over the Wall,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.3,3105.0,8.041091003708633,54,54.0,2018,148,3,1,0,November 13: Attack on Paris,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.6,688.0,6.535241271013659,64,64.0,2018,147,3,1,0,Life,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6.1,21202.0,9.96189796008255,103,104.0,2018,399,2,0,0,Like Father,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.8,6047.0,8.70748291785937,96,102.0,2018,320,3,0,0,MILF,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.1,2501.0,7.824845691026856,67,67.0,2017,513,3,1,0,The Bride of Habaek,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.2,33769.0,10.427328113379613,94,95.0,2018,105,2,0,0,The Open House,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8.199999999999998,1687.0,7.431299675155903,55,55.0,2018,143,2,1,0,Medal of Honor,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.4,2289.0,7.736307096548285,105,86.0,2018,483,1,0,0,"My Teacher, My Obsession",MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.1,5566.0,8.624611588183507,83,84.0,2017,240,2,0,0,Take Me,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8.199999999999998,5654.0,8.640295388550221,70,70.0,2018,262,3,1,0,Something in the Rain,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7.4,1593.0,7.374001859350161,86,83.0,2017,171,2,0,0,Sad Hill Unearthed,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7.0,71182.0,11.17300930484645,104,104.0,2018,140,2,0,0,The Christmas Chronicles,MOVIE,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.8,14876.0,9.607571675157244,93,94.0,2018,133,3,0,0,Nothing to Hide,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.6,3078.0,8.0323601479245,43,43.0,2017,103,3,1,0,The Indian Detective,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.4,25582.0,10.14968334738049,111,111.0,2017,315,2,0,0,The Ottoman Lieutenant,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.3,1537.0,7.338238150065589,71,71.0,2017,147,3,1,0,My Shy Boss,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5.3,111.0,4.718498871295094,11,11.0,2018,173,1,1,0,Gormiti,SHOW,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.1,5384.0,8.591372589590488,81,81.0,2017,119,1,0,0,Casting JonBenet,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.4,2176.0,7.685703061234547,25,25.0,2018,149,3,1,0,Selection Day,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.3,4246.0,8.353968130313271,94,101.0,2018,151,3,0,0,The World Is Yours,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.4,7734.0,8.953510763007166,40,40.0,2017,135,1,0,0,Long Shot,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.7,4611.0,8.436416881388949,109,110.0,2018,117,2,0,0,Outside In,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.7,1202.0,7.0925737159746784,45,45.0,2018,133,3,1,0,The Queen of Flow,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.6,16964.0,9.73890767721833,90,106.0,2018,148,3,0,0,Next Gen,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.9,6555.0,8.78813593986372,92,92.0,2017,234,1,0,0,The Saint,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.2,5922.0,8.686598356276965,95,96.0,2017,242,1,0,0,Voyeur,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.5,3387.0,8.127995055771946,60,60.0,2018,124,2,1,0,Daniel Sloss: Live Shows,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.7,1966.0,7.584264818389059,42,42.0,2018,140,3,1,0,Warrior,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.4,7333.0,8.900276348631271,100,101.0,2017,303,1,0,0,Get Me Roger Stone,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.7,985.0,6.893656354602635,42,42.0,2017,129,3,1,0,Surviving Escobar - Alias JJ,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.1,1524.0,7.329749689041512,24,24.0,2017,541,2,1,0,Children of the Whales,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.5,3139.0,8.0519780789023,81,81.0,2017,190,2,0,0,Hey Arnold! The Jungle Movie,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.4,9442.0,9.15302900526307,96,96.0,2018,97,2,0,0,Irreplaceable You,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.5,12453.0,9.429797135432397,60,60.0,2018,150,3,1,0,Dogs of Berlin,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.1,4397.0,8.388905171114706,105,104.0,2017,143,3,0,0,Amar,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
5.7,217.0,5.384495062789089,24,24.0,2017,144,2,1,0,Cyborg 009: Call of Justice,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.9,3696.0,8.215276958936633,67,67.0,2018,235,3,1,0,Cocaine Coast,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5.3,5509.0,8.61431990214696,81,82.0,2017,228,2,0,0,Fun Mom Dinner,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.7,1145.0,7.044032897274685,34,34.0,2018,150,2,1,0,Bumping Mics with Jeff Ross & Dave Attell,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.5,2178.0,7.68662133494462,153,153.0,2018,501,1,0,0,Springsteen On Broadway,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.6,2168.0,7.682021510826875,47,47.0,2017,279,1,1,0,Hot Girls Wanted: Turned On,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.8,531.0,6.2766434893416445,50,50.0,2018,150,1,1,0,7 Days Out,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.3,4715.0,8.458716261657262,113,114.0,2017,143,1,0,0,Cuba and the Cameraman,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,14146.0,9.557257866458936,98,99.0,2018,137,3,0,0,I Am Not an Easy Man,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
8.1,2053.0,7.627544390488503,22,22.0,2017,141,2,1,0,Samurai Gourmet,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
4.7,12740.0,9.45258041898138,89,89.0,2017,237,2,0,0,You Get Me,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.9,7383.0,8.907070776182689,103,105.0,2017,107,3,0,0,The Climb,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
6.6,443.0,6.095824562432225,53,53.0,2018,142,3,1,0,Sparta,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.199999999999998,7120.0,8.870803443982124,72,73.0,2017,149,1,0,0,Hasan Minhaj: Homecoming King,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7.7,2283.0,7.7336835707759,52,52.0,2018,145,3,1,0,If I Hadn't Met You,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.0,17525.0,9.771440771615795,27,27.0,2017,284,1,1,0,Girlboss,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.2,372.0,5.921578419643816,25,25.0,2018,148,1,1,0,Spy Kids: Mission Critical,SHOW,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,1160.0,7.057036981697891,79,79.0,2018,138,1,0,0,Mercury 13,MOVIE,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.3,1541.0,7.340835554123275,49,49.0,2017,199,3,1,0,The Royal House of Windsor,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.1,3123.0,8.046869510959576,48,48.0,2018,321,3,1,0,When Heroes Fly,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.9,3633.0,8.198089248956116,45,45.0,2018,149,2,1,0,Flint Town,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.6,4488.0,8.409385238781931,124,124.0,2018,224,2,0,0,Quincy,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.9,4082.0,8.314587291319576,104,105.0,2018,132,1,0,0,Struggle: The Life and Lost Art of Szukalski,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.4,4426.0,8.395477432732141,95,94.0,2017,230,1,0,0,The Outcasts,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.4,15541.0,9.651301315769189,129,129.0,2017,911,2,0,0,The Invisible Guardian,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,314.0,5.752572638825633,102,102.0,2017,249,1,0,0,Bending the Arc,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8.4,2214.0,7.703007682479236,45,45.0,2017,480,3,1,0,Eternal Love,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,3064.0,8.027802848370312,107,109.0,2018,555,3,0,0,"Take the Ball, Pass the Ball",MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
6.9,815.0,6.704414354964107,23,23.0,2018,351,2,1,0,Pop Team Epic,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.1,1594.0,7.374629015218945,71,71.0,2017,282,2,0,0,An Imperfect Murder,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.4,2465.0,7.81035268372429,71,71.0,2017,398,1,0,0,Mike Birbiglia: Thank God for Jokes,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.7,1883.0,7.541152455136308,23,23.0,2018,467,3,1,0,Sirius the Jaeger,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.8,3228.0,8.079927770758275,65,66.0,2017,146,1,0,0,Neal Brennan: 3 Mics,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.2,16603.0,9.71739890917293,130,131.0,2017,130,1,0,0,Sandy Wexler,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.2,21481.0,9.974970654157993,116,117.0,2018,96,1,0,0,The Week Of,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.4,19366.0,9.871325865727732,96,97.0,2017,195,2,0,0,Naked,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.6,2671.0,7.890582534656536,100,101.0,2018,215,1,0,0,The Bleeding Edge,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.6,658.0,6.490723534502507,90,90.0,2018,112,3,1,0,Fugitiva,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6.8,18484.0,9.824714871370732,90,96.0,2017,104,2,0,0,Toc Toc,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.4,738.0,6.6052979209482015,89,90.0,2018,152,1,0,0,John Leguizamo's Latin History for Morons,MOVIE,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.9,3020.0,8.013343181386672,95,102.0,2018,310,3,0,0,And Breathe Normally,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.6,4255.0,8.35608503102148,94,94.0,2018,383,3,0,0,The Awakening of Motti Wolkenbruch,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.6,797.0,6.682108597449809,26,26.0,2018,134,3,1,0,Amazing Interiors,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.1,1759.0,7.473069088032197,61,61.0,2018,149,1,1,0,Bobby Kennedy for President,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.0,2747.0,7.91862865334224,100,91.0,2018,179,3,0,0,Solo,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
6.0,2642.0,7.879669914604289,99,100.0,2017,134,2,0,0,The Killer,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.5,3909.0,8.271292652979412,83,83.0,2018,135,3,0,0,The Legacy of a Whitetail Deer Hunter,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,2287.0,7.735433352499688,106,105.0,2018,91,3,0,0,Come Sunday,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.2,2881.0,7.966239776559467,105,106.0,2017,714,2,0,0,The Death and Life of Marsha P. Johnson,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.4,1685.0,7.430114138561801,25,25.0,2018,142,2,1,0,Super Drags,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.5,300.0,5.707110264748875,72,72.0,2017,581,1,0,0,Monster High: Electrified,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.1,32573.0,10.391269703133506,169,162.0,2017,220,3,0,0,Mersal,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5.8,1276.0,7.152268856032539,65,65.0,2018,149,2,0,0,Fred Armisen: Standup for Drummers,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5.6,4684.0,8.452121194672523,103,104.0,2018,147,3,0,0,Perdida,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.0,18453.0,9.8230364281385,164,162.0,2018,268,3,0,0,Sarkar,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4.5,3524.0,8.16763571524637,89,89.0,2017,537,2,0,0,S.W.A.T.: Under Siege,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.5,984.0,6.892641641172089,119,137.0,2018,187,2,0,0,High Society,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6.2,3333.0,8.111928063310739,75,95.0,2018,378,2,0,0,Generation Iron 3,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.8,427.0,6.059123195581797,24,24.0,2018,150,2,1,0,Last Hope,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.5,1337.0,7.198931240688173,90,102.0,2017,222,1,0,0,Whose Streets?,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,6482.0,8.776938645174996,95,95.0,2017,145,1,0,0,One of Us,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,2512.0,7.829232537543592,104,105.0,2018,253,1,0,0,The Rachel Divide,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,679.0,6.522092798170152,61,61.0,2017,148,1,0,0,Brian Regan: Nunchucks and Flamethrowers,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,17305.0,9.758808541166683,99,100.0,2018,485,3,0,0,Alex Strangelove,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.6,6816.0,8.827174771362785,64,65.0,2018,150,1,0,0,Chris Rock: Tamborine,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.6,937.0,6.843749949006225,61,61.0,2018,149,3,1,0,Familiar Wife,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6.1,4708.0,8.457230850243555,103,103.0,2018,276,3,0,0,Your Son,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,1208.0,7.097548850614793,92,92.0,2017,152,1,0,0,Justice,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.5,3695.0,8.215006432761575,74,71.0,2018,149,1,0,0,Tom Segura: Disgraceful,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.8,38319.0,10.553727232084796,105,106.0,2018,167,2,0,0,Sierra Burgess Is a Loser,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.4,772.0,6.650279048587422,25,25.0,2018,150,2,1,0,Fate/Extra Last Encore,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
5.9,4139.0,8.32845106681936,95,98.0,2018,283,3,0,0,Battle,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.7,11693.0,9.366831168735615,105,105.0,2017,145,3,0,0,Christmas Inheritance,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,1322.0,7.187657164114956,63,63.0,2017,150,1,0,0,Jo Koy: Live from Seattle,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8.3,1208.0,7.097548850614793,46,46.0,2018,147,3,1,0,Live,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7.2,3108.0,8.042056410058754,52,52.0,2017,145,3,1,0,My Secret Romance,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7.0,1803.0,7.497761700622568,94,96.0,2018,421,2,0,0,Okko's Inn,MOVIE,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.9,457.0,6.126869184114185,18,18.0,2018,106,2,1,0,The Comedy Lineup,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.9,1414.0,7.254884810077338,90,112.0,2017,165,1,0,0,Christmas in the Heartland,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.2,1076.0,6.981934677156389,100,100.0,2018,528,2,0,0,How to Be Really Bad,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.6,806.0,6.693323668269949,42,42.0,2018,152,1,1,0,FIGHTWORLD,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.7,19456.0,9.875962181471376,92,92.0,2017,195,3,0,0,A Christmas Prince,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.5,3060.0,8.026496938945412,91,91.0,2017,134,3,1,0,Prison Playbook,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
